id,type
6913,movie
6914,person
6915,person
6916,place
6917,place
6918,drug
6919,drug
6920,person
6921,person
6922,company
6923,movie
6924,drug
6925,drug
6926,person
6927,drug
6928,person
6929,drug
6930,movie
6931,company
6932,place
6933,place
6934,movie
6935,person
6936,place
6937,place
6938,place
6939,drug
6940,place
6941,movie
6942,place
6943,person
6944,person
6945,company
6946,movie
6947,drug
6948,drug
6949,company
6950,person
6951,person
6952,place
6953,movie
6954,company
6955,drug
6956,person
6957,drug
6958,person
6959,company
6960,drug
6961,place
6962,movie
6963,movie
6964,drug
6965,movie
6966,person
6967,drug
6968,drug
6969,place
6970,company
6971,drug
6972,place
6973,place
6974,drug
6975,movie
6976,person
6977,drug
6978,person
6979,person
6980,person
6981,drug
6982,place
6983,place
6984,person
6985,person
6986,movie
6987,movie
6988,person
6989,person
6990,company
6991,movie
6992,person
6993,drug
6994,movie
6995,person
6996,company
6997,drug
6998,drug
6999,person
7000,company
7001,place
7002,company
7003,place
7004,place
7005,drug
7006,person
7007,company
7008,drug
7009,company
7010,drug
7011,drug
7012,movie
7013,drug
7014,movie
7015,person
7016,movie
7017,movie
7018,drug
7019,movie
7020,movie
7021,drug
7022,movie
7023,movie
7024,place
7025,movie
7026,person
7027,movie
7028,drug
7029,company
7030,movie
7031,person
7032,place
7033,movie
7034,drug
7035,person
7036,drug
7037,drug
7038,person
7039,movie
7040,company
7041,person
7042,person
7043,place
7044,movie
7045,movie
7046,company
7047,place
7048,movie
7049,drug
7050,company
7051,place
7052,drug
7053,drug
7054,person
7055,person
7056,place
7057,drug
7058,place
7059,drug
7060,drug
7061,person
7062,person
7063,company
7064,place
7065,movie
7066,drug
7067,drug
7068,place
7069,movie
7070,place
7071,movie
7072,movie
7073,person
7074,drug
7075,movie
7076,company
7077,person
7078,place
7079,company
7080,drug
7081,drug
7082,company
7083,place
7084,company
7085,company
7086,place
7087,person
7088,drug
7089,movie
7090,drug
7091,company
7092,movie
7093,movie
7094,person
7095,movie
7096,person
7097,person
7098,movie
7099,company
7100,person
7101,movie
7102,drug
7103,person
7104,place
7105,movie
7106,movie
7107,company
7108,drug
7109,place
7110,movie
7111,movie
7112,company
7113,person
7114,drug
7115,person
7116,drug
7117,movie
7118,movie
7119,person
7120,drug
7121,person
7122,place
7123,company
7124,drug
7125,company
7126,company
7127,person
7128,drug
7129,drug
7130,person
7131,drug
7132,movie
7133,place
7134,company
7135,movie
7136,company
7137,person
7138,movie
7139,company
7140,drug
7141,place
7142,person
7143,drug
7144,person
7145,person
7146,drug
7147,drug
7148,place
7149,drug
7150,person
7151,drug
7152,drug
7153,company
7154,company
7155,drug
7156,movie
7157,drug
7158,company
7159,place
7160,company
7161,movie
7162,person
7163,drug
7164,movie
7165,movie
7166,place
7167,drug
7168,person
7169,company
7170,place
7171,person
7172,movie
7173,person
7174,company
7175,movie
7176,movie
7177,person
7178,drug
7179,movie
7180,movie
7181,person
7182,person
7183,movie
7184,place
7185,drug
7186,place
7187,drug
7188,company
7189,drug
7190,drug
7191,person
7192,place
7193,place
7194,drug
7195,movie
7196,movie
7197,company
7198,place
7199,company
7200,company
7201,movie
7202,place
7203,place
7204,drug
7205,place
7206,movie
7207,movie
7208,drug
7209,place
7210,movie
7211,company
7212,movie
7213,person
7214,movie
7215,movie
7216,drug
7217,place
7218,drug
7219,drug
7220,drug
7221,movie
7222,movie
7223,movie
7224,place
7225,company
7226,person
7227,place
7228,movie
7229,company
7230,place
7231,movie
7232,person
7233,company
7234,place
7235,movie
7236,place
7237,movie
7238,place
7239,movie
7240,person
7241,person
7242,place
7243,company
7244,person
7245,movie
7246,movie
7247,place
7248,place
7249,drug
7250,drug
7251,person
7252,movie
7253,person
7254,place
7255,movie
7256,person
7257,drug
7258,company
7259,drug
7260,place
7261,place
7262,place
7263,drug
7264,place
7265,company
7266,movie
7267,company
7268,person
7269,movie
7270,movie
7271,drug
7272,movie
7273,drug
7274,place
7275,person
7276,person
7277,person
7278,person
7279,person
7280,movie
7281,company
7282,drug
7283,place
7284,drug
7285,movie
7286,drug
7287,place
7288,company
7289,drug
7290,person
7291,drug
7292,movie
7293,company
7294,person
7295,movie
7296,movie
7297,person
7298,company
7299,drug
7300,company
7301,drug
7302,company
7303,drug
7304,company
7305,movie
7306,drug
7307,movie
7308,drug
7309,movie
7310,company
7311,drug
7312,movie
7313,drug
7314,movie
7315,movie
7316,drug
7317,place
7318,place
7319,company
7320,place
7321,person
7322,person
7323,place
7324,person
7325,drug
7326,movie
7327,company
7328,person
7329,place
7330,drug
7331,drug
7332,drug
7333,drug
7334,movie
7335,movie
7336,person
7337,person
7338,movie
7339,drug
7340,drug
7341,person
7342,person
7343,movie
7344,company
7345,drug
7346,movie
7347,place
7348,drug
7349,drug
7350,movie
7351,movie
7352,place
7353,movie
7354,drug
7355,movie
7356,movie
7357,drug
7358,drug
7359,place
7360,person
7361,movie
7362,person
7363,company
7364,movie
7365,drug
7366,movie
7367,person
7368,drug
7369,movie
7370,drug
7371,drug
7372,company
7373,drug
7374,drug
7375,movie
7376,place
7377,place
7378,movie
7379,company
7380,place
7381,place
7382,person
7383,movie
7384,movie
7385,company
7386,movie
7387,drug
7388,movie
7389,drug
7390,movie
7391,movie
7392,person
7393,company
7394,company
7395,movie
7396,drug
7397,place
7398,person
7399,person
7400,person
7401,place
7402,person
7403,movie
7404,person
7405,place
7406,place
7407,place
7408,place
7409,company
7410,movie
7411,movie
7412,place
7413,movie
7414,movie
7415,drug
7416,movie
7417,place
7418,movie
7419,drug
7420,place
7421,place
7422,drug
7423,drug
7424,drug
7425,company
7426,company
7427,place
7428,drug
7429,movie
7430,movie
7431,person
7432,place
7433,movie
7434,company
7435,person
7436,drug
7437,movie
7438,drug
7439,movie
7440,drug
7441,place
7442,place
7443,drug
7444,drug
7445,person
7446,movie
7447,place
7448,person
7449,drug
7450,company
7451,movie
7452,company
7453,place
7454,movie
7455,drug
7456,drug
7457,person
7458,drug
7459,person
7460,place
7461,company
7462,drug
7463,place
7464,place
7465,movie
7466,movie
7467,movie
7468,company
7469,place
7470,movie
7471,drug
7472,movie
7473,movie
7474,person
7475,person
7476,movie
7477,movie
7478,person
7479,movie
7480,movie
7481,drug
7482,movie
7483,movie
7484,movie
7485,person
7486,person
7487,company
7488,drug
7489,place
7490,place
7491,drug
7492,place
7493,person
7494,drug
7495,place
7496,movie
7497,drug
7498,movie
7499,person
7500,place
7501,movie
7502,place
7503,movie
7504,drug
7505,place
7506,movie
7507,drug
7508,movie
7509,movie
7510,movie
7511,company
7512,drug
7513,movie
7514,company
7515,company
7516,drug
7517,person
7518,movie
7519,movie
7520,person
7521,drug
7522,movie
7523,person
7524,place
7525,movie
7526,company
7527,movie
7528,person
7529,place
7530,drug
7531,place
7532,movie
7533,place
7534,drug
7535,drug
7536,drug
7537,drug
7538,movie
7539,drug
7540,movie
7541,place
7542,drug
7543,movie
7544,movie
7545,movie
7546,company
7547,drug
7548,place
7549,person
7550,company
7551,place
7552,drug
7553,drug
7554,drug
7555,place
7556,place
7557,drug
7558,person
7559,place
7560,movie
7561,drug
7562,movie
7563,person
7564,drug
7565,drug
7566,person
7567,movie
7568,movie
7569,drug
7570,drug
7571,drug
7572,company
7573,drug
7574,movie
7575,place
7576,person
7577,company
7578,drug
7579,movie
7580,movie
7581,place
7582,drug
7583,place
7584,place
7585,company
7586,place
7587,drug
7588,place
7589,movie
7590,movie
7591,company
7592,place
7593,place
7594,movie
7595,movie
7596,movie
7597,person
7598,movie
7599,person
7600,drug
7601,movie
7602,company
7603,place
7604,person
7605,drug
7606,movie
7607,person
7608,movie
7609,company
7610,company
7611,place
7612,drug
7613,drug
7614,drug
7615,drug
7616,company
7617,drug
7618,company
7619,place
7620,company
7621,place
7622,movie
7623,person
7624,person
7625,movie
7626,drug
7627,drug
7628,drug
7629,person
7630,drug
7631,place
7632,drug
7633,place
7634,movie
7635,person
7636,company
7637,person
7638,person
7639,place
7640,movie
7641,person
7642,movie
7643,person
7644,place
7645,place
7646,movie
7647,movie
7648,company
7649,company
7650,drug
7651,drug
7652,place
7653,place
7654,company
7655,company
7656,drug
7657,drug
7658,drug
7659,place
7660,person
7661,drug
7662,place
7663,movie
7664,movie
7665,company
7666,movie
7667,place
7668,movie
7669,drug
7670,movie
7671,movie
7672,drug
7673,person
7674,person
7675,drug
7676,drug
7677,drug
7678,drug
7679,company
7680,drug
7681,place
7682,place
7683,drug
7684,drug
7685,drug
7686,company
7687,movie
7688,drug
7689,drug
7690,company
7691,movie
7692,company
7693,person
7694,movie
7695,movie
7696,movie
7697,person
7698,movie
7699,drug
7700,company
7701,place
7702,drug
7703,person
7704,drug
7705,drug
7706,person
7707,movie
7708,drug
7709,company
7710,person
7711,person
7712,movie
7713,movie
7714,person
7715,place
7716,person
7717,place
7718,movie
7719,place
7720,person
7721,movie
7722,drug
7723,drug
7724,person
7725,movie
7726,drug
7727,place
7728,movie
7729,drug
7730,drug
7731,person
7732,company
7733,person
7734,drug
7735,person
7736,person
7737,person
7738,company
7739,drug
7740,movie
7741,place
7742,drug
7743,company
7744,movie
7745,person
7746,company
7747,movie
7748,place
7749,movie
7750,place
7751,place
7752,place
7753,movie
7754,drug
7755,person
7756,movie
7757,movie
7758,place
7759,movie
7760,drug
7761,movie
7762,person
7763,person
7764,person
7765,person
7766,movie
7767,person
7768,drug
7769,movie
7770,place
7771,movie
7772,drug
7773,person
7774,movie
7775,person
7776,movie
7777,movie
7778,person
7779,movie
7780,movie
7781,movie
7782,person
7783,movie
7784,company
7785,drug
7786,movie
7787,movie
7788,movie
7789,company
7790,movie
7791,person
7792,drug
7793,movie
7794,person
7795,person
7796,movie
7797,movie
7798,movie
7799,person
7800,movie
7801,movie
7802,movie
7803,company
7804,company
7805,drug
7806,company
7807,drug
7808,person
7809,drug
7810,movie
7811,place
7812,movie
7813,company
7814,movie
7815,movie
7816,drug
7817,movie
7818,movie
7819,movie
7820,person
7821,movie
7822,company
7823,person
7824,place
7825,movie
7826,company
7827,drug
7828,place
7829,drug
7830,movie
7831,person
7832,company
7833,drug
7834,movie
7835,drug
7836,movie
7837,person
7838,place
7839,movie
7840,person
7841,place
7842,movie
7843,movie
7844,movie
7845,company
7846,movie
7847,person
7848,movie
7849,movie
7850,movie
7851,person
7852,movie
7853,place
7854,movie
7855,company
7856,person
7857,movie
7858,movie
7859,movie
7860,movie
7861,movie
7862,movie
7863,movie
7864,drug
7865,movie
7866,movie
7867,person
7868,place
7869,movie
7870,place
7871,drug
7872,movie
7873,place
7874,movie
7875,drug
7876,place
7877,drug
7878,place
7879,place
7880,place
7881,place
7882,movie
7883,movie
7884,movie
7885,drug
7886,drug
7887,company
7888,drug
7889,person
7890,movie
7891,movie
7892,movie
7893,person
7894,company
7895,drug
7896,movie
7897,place
7898,person
7899,drug
7900,person
7901,person
7902,movie
7903,person
7904,movie
7905,company
7906,drug
7907,drug
7908,movie
7909,drug
7910,movie
7911,movie
7912,drug
7913,place
7914,movie
7915,person
7916,drug
7917,company
7918,place
7919,drug
7920,company
7921,movie
7922,company
7923,drug
7924,drug
7925,place
7926,place
7927,drug
7928,person
7929,company
7930,person
7931,drug
7932,drug
7933,movie
7934,company
7935,movie
7936,place
7937,movie
7938,drug
7939,person
7940,person
7941,company
7942,place
7943,place
7944,company
7945,movie
7946,drug
7947,person
7948,movie
7949,movie
7950,place
7951,place
7952,person
7953,place
7954,place
7955,company
7956,company
7957,company
7958,drug
7959,movie
7960,company
7961,place
7962,movie
7963,drug
7964,person
7965,movie
7966,drug
7967,company
7968,drug
7969,drug
7970,company
7971,place
7972,movie
7973,place
7974,movie
7975,person
7976,person
7977,drug
7978,company
7979,movie
7980,place
7981,drug
7982,movie
7983,company
7984,person
7985,person
7986,movie
7987,movie
7988,person
7989,movie
7990,drug
7991,movie
7992,movie
7993,drug
7994,drug
7995,person
7996,drug
7997,drug
7998,movie
7999,movie
8000,movie
8001,place
8002,movie
8003,movie
8004,movie
8005,movie
8006,movie
8007,person
8008,drug
8009,place
8010,person
8011,person
8012,person
8013,movie
8014,drug
8015,company
8016,drug
8017,company
8018,company
8019,movie
8020,drug
8021,drug
8022,movie
8023,company
8024,drug
8025,movie
8026,place
8027,movie
8028,drug
8029,movie
8030,person
8031,drug
8032,place
8033,person
8034,drug
8035,movie
8036,person
8037,company
8038,movie
8039,drug
8040,drug
8041,movie
8042,movie
8043,drug
8044,drug
8045,person
8046,movie
8047,person
8048,company
8049,movie
8050,person
8051,movie
8052,movie
8053,company
8054,company
8055,drug
8056,person
8057,drug
8058,place
8059,place
8060,movie
8061,place
8062,movie
8063,person
8064,person
8065,movie
8066,drug
8067,person
8068,place
8069,person
8070,drug
8071,drug
8072,place
8073,company
8074,person
8075,place
8076,person
8077,person
8078,movie
8079,company
8080,drug
8081,movie
8082,movie
8083,movie
8084,person
8085,place
8086,place
8087,place
8088,movie
8089,person
8090,company
8091,person
8092,drug
8093,person
8094,movie
8095,movie
8096,drug
8097,drug
8098,company
8099,movie
8100,company
8101,place
8102,movie
8103,drug
8104,person
8105,movie
8106,drug
8107,drug
8108,drug
8109,company
8110,person
8111,movie
8112,person
8113,person
8114,person
8115,drug
8116,person
8117,movie
8118,movie
8119,person
8120,place
8121,movie
8122,person
8123,movie
8124,company
8125,company
8126,person
8127,place
8128,place
8129,person
8130,place
8131,person
8132,movie
8133,place
8134,movie
8135,company
8136,movie
8137,drug
8138,drug
8139,drug
8140,person
8141,drug
8142,movie
8143,movie
8144,person
8145,movie
8146,movie
8147,movie
8148,drug
8149,person
8150,drug
8151,person
8152,company
8153,drug
8154,movie
8155,drug
8156,place
8157,drug
8158,place
8159,place
8160,drug
8161,drug
8162,person
8163,movie
8164,place
8165,place
8166,movie
8167,movie
8168,movie
8169,drug
8170,drug
8171,drug
8172,movie
8173,movie
8174,drug
8175,place
8176,drug
8177,movie
8178,place
8179,person
8180,drug
8181,place
8182,drug
8183,movie
8184,place
8185,movie
8186,person
8187,person
8188,company
8189,drug
8190,place
8191,movie
8192,person
8193,movie
8194,person
8195,person
8196,person
8197,drug
8198,movie
8199,movie
8200,movie
8201,company
8202,movie
8203,company
8204,movie
8205,drug
8206,place
8207,drug
8208,drug
8209,movie
8210,movie
8211,place
8212,drug
8213,company
8214,place
8215,place
8216,movie
8217,drug
8218,place
8219,place
8220,drug
8221,person
8222,movie
8223,company
8224,movie
8225,place
8226,person
8227,movie
8228,movie
8229,movie
8230,movie
8231,company
8232,drug
8233,movie
8234,company
8235,movie
8236,company
8237,drug
8238,movie
8239,drug
8240,person
8241,person
8242,place
8243,drug
8244,person
8245,place
8246,place
8247,drug
8248,drug
8249,person
8250,drug
8251,person
8252,movie
8253,company
8254,movie
8255,drug
8256,movie
8257,drug
8258,place
8259,place
8260,drug
8261,place
8262,movie
8263,person
8264,drug
8265,person
8266,movie
8267,drug
8268,drug
8269,company
8270,drug
8271,movie
8272,company
8273,drug
8274,place
8275,person
8276,place
8277,drug
8278,movie
8279,place
8280,drug
8281,drug
8282,movie
8283,drug
8284,movie
8285,movie
8286,movie
8287,drug
8288,person
8289,movie
8290,company
8291,drug
8292,movie
8293,drug
8294,place
8295,person
8296,company
8297,company
8298,person
8299,drug
8300,place
8301,drug
8302,person
8303,movie
8304,place
8305,company
8306,company
8307,movie
8308,place
8309,drug
8310,drug
8311,company
8312,drug
8313,movie
8314,drug
8315,drug
8316,drug
8317,drug
8318,person
8319,drug
8320,drug
8321,person
8322,place
8323,movie
8324,person
8325,drug
8326,person
8327,company
8328,person
8329,company
8330,company
8331,drug
8332,company
8333,drug
8334,drug
8335,movie
8336,movie
8337,movie
8338,drug
8339,drug
8340,movie
8341,person
8342,movie
8343,person
8344,company
8345,movie
8346,place
8347,company
8348,movie
8349,company
8350,person
8351,person
8352,company
8353,person
8354,movie
8355,movie
8356,movie
8357,person
8358,drug
8359,drug
8360,place
8361,movie
8362,person
8363,movie
8364,person
8365,movie
8366,drug
8367,drug
8368,movie
8369,person
8370,place
8371,movie
8372,movie
8373,movie
8374,drug
8375,drug
8376,movie
8377,drug
8378,company
8379,person
8380,movie
8381,person
8382,movie
8383,person
8384,place
8385,movie
8386,drug
8387,movie
8388,person
8389,place
8390,company
8391,company
8392,movie
8393,company
8394,place
8395,movie
8396,movie
8397,drug
